I	221	*	2	22	40.8	+	28	15	25	13.0
I	222	*	2	22	47.9	+	11	38	19	14.5
I	223	*	2	22	1.0	-	20	44	45	13.4
I	224	*	2	24	45.2	-	12	33	50	14.3
I	225	*	2	26	28.2	+	1	9	39	13.5
I	226	*	2	27	45.5	+	28	12	32	14.2
I	227	*	2	28	3.4	+	28	10	32	14.5
I	228	*	2	26	41.6	-	14	30	57	14.0
I	229	*	2	27	23.0	-	23	49	12	
I	230	*	2	28	47.2	-	10	49	54	14.8
I	231	*	2	29	56.3	+	1	10	46	13.6
I	232	*	2	31	11.5	+	1	15	58	12.7
I	233	*	2	31	40.7	+	2	48	38	14.2
I	234	*	2	31	37.7	-	0	8	22	14.5
I	235	*	2	32	50.8	+	20	38	29	14.4
I	236	*	2	32	55.8	-	0	7	51	16.0
I	237	*	2	33	31.6	+	1	8	23	14.7
I	238	*	2	35	22.7	+	12	50	18	12.8
I	239	*	2	36	27.9	+	38	58	8	11.1
I	240	*	2	38	58.3	+	41	43	10	
I	241	*	2	37	54.4	+	2	19	40	13.4
I	242	*	2	38	24.0	-	6	56	1	
I	243	*	2	38	32.1	-	6	54	6	14.2
I	244	*	2	39	24.7	+	2	43	39	14.8
I	245	*	2	38	54.4	-	14	18	22	14.3
I	246	*	2	40	28.5	+	2	28	45	14.3
I	247	*	2	40	8.7	-	11	44	0	14.0
I	248	*	2	41	25.6	+	17	48	43	13.4
I	249	*	2	41	2.2	-	6	56	8	12.8
I	250	*	2	40	54.2	-	13	18	49	13.9
I	251	*	2	41	13.8	-	14	57	29	14.0
I	252	*	2	41	45.0	-	14	50	52	14.7
I	252		2	41	45.0	-	14	50	43	15.7
I	253	*	2	42	5.7	-	15	2	50	13.9
I	254	*	2	42	4.8	-	15	6	26	15.2
I	255	*	2	47	3.3	+	16	17	20	14.9
I	256	*	2	49	40.3	+	46	57	16	16.9
I	257	*	2	49	45.2	+	46	58	32	12.6
I	258	*	2	49	45.9	+	41	3	7	14.1
I	259	*	2	49	40.8	+	41	3	20	14.3
I	260	*	2	51	0.9	+	46	57	18	13.2
I	261	*	2	49	4.0	-	14	28	13	13.6
I	262	*	2	51	43.2	+	42	49	42	13.2
I	263	*	2	49	39.9	-	0	4	11	14.1
I	264	*	2	48	47.7	-	0	6	31	14.7
I	265	*	2	54	43.9	+	41	39	21	14.6
I	266	*	2	55	4.7	+	42	15	50	14.8
I	267	*	2	53	50.1	+	12	50	57	13.0
I	268	*	2	55	26.9	-	14	6	12	14.6
I	269	*	2	55	26.4	-	14	3	59	14.4
I	270	*	2	55	44.1	-	14	12	27	12.9
I	271	*	2	55	59.4	-	12	0	30	13.8
I	272	*	2	56	6.3	-	14	11	13	14.1
I	273	*	2	57	10.7	+	2	46	34	13.4
I	274	*	3	0	6.0	+	44	13	0	
I	275		3	0	55.7	+	44	21	1	16.3
I	275		3	0	55.9	+	44	20	46	16.5
I	275	*	3	0	58.6	+	44	21	2	15.6
I	276	*	2	58	41.0	-	15	42	12	13.1
I	277	*	2	59	50.5	+	2	46	16	13.1
I	278	*	3	1	30.4	+	37	45	59	13.2
I	279	*	3	1	12.2	+	16	12	33	14.5
I	280	*	3	3	3.0	+	42	21	32	
I	281	*	3	4	37.2	+	42	21	46	14.6
I	282	*	3	6	13.3	+	41	50	56	12.5
I	283	*	3	3	50.5	-	0	12	16	14.9
I	284	*	3	6	9.9	+	42	22	18	11.5
I	285	*	3	4	6.2	-	12	0	54	14.2
I	286	*	3	4	47.4	-	6	29	7	
I	287	*	3	4	57.8	-	12	4	12	14.7
I	288	*	3	7	32.8	+	42	23	16	14.2
I	289	*	3	10	19.2	+	61	19	3	13.2
I	290	*	3	9	42.8	+	40	58	30	14.8
I	291	*	3	7	26.6	-	12	35	13	13.7
I	292	*	3	10	12.9	+	40	45	57	13.5
I	293	*	3	10	56.1	+	41	8	16	14.3
I	294	*	3	11	3.1	+	40	37	18	13.9
I	295	*	3	11	3.1	+	40	37	18	13.9
I	296	*	3	11	3.1	+	40	37	18	13.9
I	297	*	3	13	18.4	+	42	8	55	
I	298	*	3	11	18.3	+	1	18	57	14.6
I	298		3	11	19.5	+	1	18	48	14.9
I	299	*	3	11	2.5	-	13	6	33	14.8
I	300	*	3	14	15.8	+	42	24	54	15.0
I	301	*	3	14	47.7	+	42	13	23	13.2
I	302	*	3	12	51.3	+	4	42	23	12.8
I	303	*	3	12	40.8	-	11	41	22	15.2
I	304	*	3	15	1.4	+	37	52	55	13.8
I	305	*	3	15	3.7	+	37	51	38	14.1
I	306	*	3	13	0.2	-	11	42	57	14.8
I	307	*	3	13	45.2	-	0	14	28	13.3
I	308	*	3	16	15.9	+	41	10	53	14.2
I	309	*	3	16	6.2	+	40	48	17	13.5
I	310	*	3	16	43.0	+	41	19	29	12.7
I	311	*	3	16	46.8	+	40	0	15	14.1
I	312	*	3	18	8.4	+	41	45	16	13.4
I	313	*	3	20	57.9	+	41	53	39	14.1
I	314	*	3	18	49.8	-	1	58	23	12.6
I	315	*	3	19	9.3	+	4	2	21	14.2
I	316		3	21	19.9	+	41	55	43	14.2
I	316	*	3	21	19.9	+	41	55	55	14.2
I	317	*	3	18	55.4	-	12	44	23	14.0
I	318	*	3	20	43.8	-	14	34	5	13.9
I	319	*	3	23	27.3	+	41	24	2	
I	320	*	3	25	59.2	+	40	47	21	13.7
I	321	*	3	24	29.5	-	14	59	9	15.2
I	322	*	3	26	0.5	+	3	40	49	14.6
I	323	*	3	29	33.5	+	41	51	21	
I	324	*	3	26	28.2	-	21	21	20	13.4
I	325	*	3	30	48.8	-	7	2	47	15.7
I	326	*	3	30	36.5	-	14	25	30	14.2
I	327	*	3	31	10.2	-	14	41	32	14.7
I	328	*	3	31	11.0	-	14	38	16	14.1
I	329	*	3	32	1.3	+	0	16	48	14.3
I	330	*	3	32	7.9	+	0	21	12	14.1
I	331	*	3	32	19.0	+	0	16	58	13.9
I	332	*	3	32	37.4	+	1	22	59	13.7
I	333	*	3	34	0.7	-	5	6	26	
I	334	*	3	45	17.1	+	76	38	15	11.3
I	335	*	3	35	31.2	-	34	26	48	12.1
I	336	*	3	37	0.0	+	23	24	0	
I	337	*	3	36	21.3	-	6	42	54	14.9
I	338	*	3	37	38.1	+	3	7	6	13.8
I	339	*	3	38	1.9	-	18	23	59	
I	340	*	3	39	28.9	-	13	6	54	13.5
I	341	*	3	40	0.0	+	22	0	0	
I	342	*	3	46	48.4	+	68	5	44	8.4
I	343	*	3	40	7.1	-	18	26	38	13.2
I	344	*	3	41	29.5	-	4	39	56	14.2
I	345	*	3	41	9.1	-	18	18	52	13.8
I	346	*	3	41	24.9	-	18	22	16	
I	347	*	3	42	32.5	-	4	17	55	13.0
I	348	*	3	44	34.1	+	32	9	47	7.3
I	349	*	3	46	20.0	+	23	56	23	
I	350	*	3	44	36.6	-	11	48	3	13.8
I	351	*	3	47	33.0	+	35	2	50	11.9
I	352	*	3	47	37.4	-	8	43	54	15.0
I	353	*	3	53	0.3	+	25	48	0	
I	354	*	3	53	0.0	+	23	0	0	
I	355	*	3	53	46.3	+	19	58	27	14.9
I	356	*	4	7	46.3	+	69	48	43	10.6
I	357	*	4	3	43.9	+	22	9	35	13.2
I	358	*	4	3	42.8	+	19	53	44	14.1
I	359	*	4	12	28.4	+	27	42	11	13.9
I	360	*	4	9	0.0	+	26	6	0	
I	361	*	4	18	50.6	+	58	14	58	11.7
I	362	*	4	16	42.4	-	12	11	59	13.2
I	363	*	4	18	55.2	+	3	1	56	14.4
I	364	*	4	19	6.6	+	3	11	22	13.8
I	365	*	4	19	14.2	+	3	20	56	13.9
I	366	*	4	19	41.5	+	2	21	37	14.7
I	367	*	4	20	41.0	-	14	46	50	13.4
I	368	*	4	22	42.7	-	12	36	53	13.7
I	369	*	4	23	28.2	-	11	47	22	14.3
I	370	*	4	24	1.8	-	9	23	43	14.0
I	371	*	4	30	12.5	-	0	33	39	
I	372	*	4	30	4.2	-	5	0	36	15.0
I	373	*	4	30	42.7	-	4	52	11	13.9
I	374	*	4	32	32.8	+	16	38	6	14.9
I	375	*	4	31	3.2	-	12	58	25	14.0
I	376	*	4	31	13.7	-	12	25	59	14.7
I	377	*	4	31	16.5	-	12	27	18	13.9
I	378	*	4	31	27.9	-	12	17	57	14.6
I	379	*	4	31	50.9	-	7	14	16	14.1
I	380	*	4	31	41.3	-	12	55	38	14.5
I	381	*	4	44	28.4	+	75	38	23	12.3
I	382	*	4	37	55.4	-	9	31	11	12.8
I	383	*	4	38	58.0	+	9	53	33	14.8
I	384	*	4	39	18.2	-	7	50	20	14.5
I	385	*	4	39	31.4	-	7	5	49	13.5
I	386	*	4	39	58.5	-	9	27	21	14.4
I	387	*	4	41	44.2	-	7	5	11	12.8
I	388		4	41	52.4	-	7	18	15	15.2
I	388	*	4	41	54.3	-	7	18	21	15.0
I	389	*	4	41	59.6	-	7	18	39	13.9
I	390	*	4	42	3.8	-	7	12	21	14.3
I	391	*	4	57	22.1	+	78	11	23	12.7
I	392	*	4	46	25.8	+	3	30	20	12.7
I	393	*	4	47	51.7	-	15	31	31	14.0
I	394	*	4	48	48.0	-	6	16	0	
I	395	*	4	49	33.8	+	0	15	12	12.9
I	396	*	4	57	58.8	+	68	19	23	12.1
I	397	*	5	1	6.5	+	40	25	30	
I	398	*	4	58	12.5	-	7	46	51	14.7
I	399	*	5	1	44.0	-	4	17	18	15.4
I	400	*	5	3	45.6	-	15	49	10	15.2
I	401	*	5	4	19.8	-	10	4	32	12.5
I	402	*	5	6	14.7	-	9	6	26	13.7
I	403	*	5	15	15.8	+	39	58	22	
I	404	*	5	13	19.6	+	9	45	17	14.6
I	405	*	5	16	29.4	+	34	21	22	
I	406	*	5	17	48.8	+	39	53	8	
I	407	*	5	17	42.6	-	15	31	24	13.5
I	408	*	5	19	44.7	-	25	3	52	12.3
I	409	*	5	19	33.5	+	3	19	2	13.9
I	410	*	5	22	45.0	+	33	24	48	
I	411	*	5	20	18.5	-	25	19	28	13.0
I	412	*	5	21	56.7	+	3	29	11	13.7
I	413	*	5	21	58.7	+	3	28	56	13.8
I	414	*	5	21	55.0	+	3	20	35	14.0
I	415	*	5	21	21.5	-	15	32	32	15.0
I	416	*	5	23	56.4	-	17	15	37	13.3
I	417	*	5	28	5.9	+	34	25	26	
I	418	*	5	27	28.3	-	12	41	48	9.3
I	419	*	5	30	52.0	+	30	7	5	
I	420	*	5	32	14.0	-	4	31	12	
I	421	*	5	32	8.5	-	7	55	4	14.2
I	422	*	5	32	18.5	-	17	13	26	13.3
I	423	*	5	33	22.0	-	0	36	52	
I	424	*	5	33	37.2	-	0	24	47	
I	425	*	5	37	12.0	+	32	25	0	
I	426	*	5	36	31.0	-	0	17	54	
I	427	*	5	36	18.0	-	6	37	0	
I	428	*	5	36	24.2	-	6	27	6	
I	429	*	5	38	18.0	-	7	2	12	
I	430	*	5	38	18.2	-	7	2	26	
I	431	*	5	40	14.0	-	1	27	48	
I	432	*	5	40	55.0	-	1	30	24	
I	433	*	5	40	31.1	-	11	39	55	13.2
I	434	*	5	41	0.0	-	2	27	12	
I	435	*	5	43	0.0	-	2	18	46	
I	436	*	5	53	39.9	+	38	37	42	
I	437	*	5	51	37.3	-	12	33	52	14.5
I	438	*	5	53	0.0	-	17	52	33	11.9
I	439	*	5	56	42.0	+	32	1	0	
I	440	*	6	19	13.0	+	80	4	6	13.3
I	441	*	6	2	42.7	-	12	29	59	13.7
I	442	*	6	36	11.9	+	82	58	8	12.9
I	443	*	6	16	36.0	+	22	31	0	
I	444	*	6	22	30.0	+	22	52	0	
I	445	*	6	37	21.0	+	67	51	36	13.2
I	446	*	6	31	6.0	+	10	27	35	
I	447	*	6	31	4.0	+	9	52	0	
I	448	*	6	32	45.0	+	7	23	18	
